"hed__Contact__r.csuoee__PIDM__c","hed__Course_Offering__r.lms_hed__LMS_Reference_Code__c","hed__Grade__c","csuoee__Banner_Enrollment_Reference__c","hed__Status__c","hed__Verification_Status__c","hed__Verification_Status_Date__c","csuoee__Banner_Status__c","csuoee__Via_XE__c"
"1.2430909E7","2024FA-PHIL-103-801","","202490-76696-12430909","RW","Verified","2024-10-31","","true"
"1.2430909E7","2024FA-ANTH-121-Y01","","202490-74576-12430909","RW","Verified","2024-10-31","","true"
"1.2430909E7","2024FA-ANTH-317-801","","202490-71014-12430909","RW","Verified","2024-10-31","","true"
"1.2430909E7","2024FA-ANTH-120-801","","202490-71002-12430909","RW","Verified","2024-10-31","","true"
"1.2430909E7","2024FA-ANTH-240-801","","202490-74150-12430909","RW","Verified","2024-10-31","","true"
"1.2430897E7","2024FA-JTC-100-801","","202490-71393-12430897","RE","Verified","2024-10-31","","false"
"1.2430897E7","2024FA-BUS-646-701","","202490-75573-12430897","RE","Verified","2024-10-31","","false"
"1.2430897E7","2024FA-CIS-600A-801","","202490-73536-12430897","RE","Verified","2024-10-31","","false"
"1.2430897E7","2024FA-BUS-634-801","","202490-75609-12430897","RE","Verified","2024-10-31","","false"
"1.2430868E7","2024FA-ANTH-101-801","","202490-74149-12430868","RE","Verified","2024-10-31","","false"
"1.2430868E7","2024FA-MU-100-801","","202490-71247-12430868","RE","Verified","2024-10-31","","false"
"1.2430868E7","2024FA-CO-150-803","","202490-77055-12430868","RE","Verified","2024-10-31","","false"
"1.2430868E7","2024FA-MATH-101-801","","202490-71099-12430868","RE","Verified","2024-10-31","","false"
"1.2430868E7","2024FA-ANTH-100-801","","202490-71001-12430868","RE","Verified","2024-10-31","","false"
"1.2430867E7","2024FA-MECH-518-801","","202490-75556-12430867","RE","Verified","2024-10-31","","false"
"1.2430867E7","2024FA-MECH-502-801","","202490-71015-12430867","RW","Verified","2024-10-31","","true"
"1.2430853E7","2024SM-MECH-325-801","","202460-47911-12430853","RE","Verified","2024-10-31","","false"
"1.2430852E7","2024FA-ANTH-200-801","","202490-76605-12430852","RE","Verified","2024-10-31","","false"
"1.2430852E7","2024FA-ANTH-100-801","","202490-71001-12430852","RE","Verified","2024-10-31","","false"
"1.2430852E7","2024FA-CO-300-803","","202490-77113-12430852","RE","Verified","2024-10-31","","false"
"1.2430852E7","2024FA-ANTH-101-801","","202490-74149-12430852","RE","Verified","2024-10-31","","false"
"1.2430852E7","2024FA-ANTH-140-801","","202490-71004-12430852","RE","Verified","2024-10-31","","false"
"1.2430839E7","2024FA-MATH-125-801","","202490-71132-12430839","RE","Verified","2024-10-31","","false"
"1.2430839E7","2024FA-CS-162-801","","202490-76663-12430839","RE","Verified","2024-10-31","","false"
"1.2430839E7","2024FA-MATH-126-801","","202490-71131-12430839","RE","Verified","2024-10-31","","false"
"1.2430839E7","2024FA-AA-101-801","","202490-74494-12430839","RE","Verified","2024-10-31","","false"
"1.2430839E7","2024FA-CT-301-801","","202490-75469-12430839","RE","Verified","2024-10-31","","false"
"1.2430839E7","2024FA-AA-100-801","","202490-74493-12430839","RE","Verified","2024-10-31","","false"
"1.2430839E7","2024FA-IDEA-210-801","","202490-74389-12430839","RE","Verified","2024-10-31","","false"
"1.2430757E7","2024SM-CBE-320-801","","202460-47568-12430757","RE","Verified","2024-10-31","","false"
"1.2430756E7","2024FA-WR-512-801","","202490-70830-12430756","RE","Verified","2024-10-31","","false"
"1.2430756E7","2024FA-CIVE-544-801","","202490-70997-12430756","RE","Verified","2024-10-31","","false"
"1.2430737E7","2024FA-AB-509-801","","202490-74311-12430737","RE","Verified","2024-10-31","","false"
"1.2430736E7","2024SM-MECH-344-801","","202460-47914-12430736","RE","Verified","2024-10-31","","false"
"1.2430735E7","2024FA-OT-215-860","","202490-76805-12430735","RE","Verified","2024-10-31","","false"
"1.2430734E7","2024FA-OT-215-860","","202490-76805-12430734","RE","Verified","2024-10-31","","false"
"1.2430732E7","2024FA-MECH-325-801","","202490-74382-12430732","RE","Verified","2024-10-31","","false"
"1.2430731E7","2024SM-MECH-337-801","","202460-47912-12430731","RE","Verified","2024-10-31","","false"
"1.243073E7","2024SM-SOWK-560-801","","202460-46793-12430730","RE","Verified","2024-10-31","","false"
"1.2430729E7","2024SM-POLS-302-801","","202460-49140-12430729","RE","Verified","2024-10-31","","false"
"1.2430728E7","2024SM-ECON-335-801","","202460-47139-12430728","RE","Verified","2024-10-31","","false"
"1.2430717E7","2024FA-SPCM-349-801","","202490-70980-12430717","RE","Verified","2024-10-31","","false"
"1.2430717E7","2024FA-PSY-252-801","","202490-71171-12430717","RE","Verified","2024-10-31","","false"
"1.2430717E7","2024FA-PSY-192-801","","202490-70768-12430717","RE","Verified","2024-10-31","","false"
"1.2430717E7","2024FA-LB-205-801","","202490-70895-12430717","RE","Verified","2024-10-31","","false"
"1.2430714E7","2024FA-OT-215-860","","202490-76805-12430714","RE","Verified","2024-10-31","","false"
"1.2430713E7","2024FA-OT-215-860","","202490-76805-12430713","RE","Verified","2024-10-31","","false"
"1.2430713E7","2024FA-BIOM-109-860","","202490-76795-12430713","RE","Verified","2024-10-31","","false"
"1.2430712E7","2024FA-OT-215-860","","202490-76805-12430712","RE","Verified","2024-10-31","","false"
"1.2430711E7","2024FA-OT-215-860","","202490-76805-12430711","RE","Verified","2024-10-31","","false"
"1.243071E7","2024FA-OT-215-860","","202490-76805-12430710","RE","Verified","2024-10-31","","false"
"1.2430709E7","2024FA-OT-215-860","","202490-76805-12430709","RE","Verified","2024-10-31","","false"
"1.2430708E7","2024FA-OT-215-860","","202490-76805-12430708","RE","Verified","2024-10-31","","false"
"1.2430707E7","2024FA-OT-215-860","","202490-76805-12430707","RE","Verified","2024-10-31","","false"
"1.2430706E7","2024FA-OT-215-860","","202490-76805-12430706","RE","Verified","2024-10-31","","false"
"1.2430705E7","2024FA-OT-215-860","","202490-76805-12430705","RE","Verified","2024-10-31","","false"
"1.2430704E7","2024FA-OT-215-860","","202490-76805-12430704","RE","Verified","2024-10-31","","false"
"1.2430703E7","2024SM-ECON-335-801","","202460-47139-12430703","RE","Verified","2024-10-31","","false"
"1.2430702E7","2024FA-OT-215-860","","202490-76805-12430702","RE","Verified","2024-10-31","","false"
"1.2430701E7","2024FA-OT-215-860","","202490-76805-12430701","RE","Verified","2024-10-31","","false"
"1.24307E7","2024FA-OT-215-860","","202490-76805-12430700","RE","Verified","2024-10-31","","false"
"1.2430699E7","2024FA-OT-215-860","","202490-76805-12430699","RE","Verified","2024-10-31","","false"
"1.2430698E7","2024SM-MECH-324-801","","202460-47910-12430698","RE","Verified","2024-10-31","","false"
"1.2430698E7","2024SM-MECH-337-801","","202460-47912-12430698","RE","Verified","2024-10-31","","false"
"1.2430698E7","2024SM-MECH-502-801","","202460-49175-12430698","RE","Verified","2024-10-31","","false"
"1.2430698E7","2024SM-MECH-568-801","","202460-49118-12430698","RE","Verified","2024-10-31","","false"
"1.2430698E7","2024SM-CIVE-360-801","","202460-49305-12430698","RE","Verified","2024-10-31","","false"
"1.2430696E7","2024SM-MECH-324-801","","202460-47910-12430696","RE","Verified","2024-10-31","","false"
"1.2430694E7","2024FA-MIP-616-801","","202490-74315-12430694","RW","Verified","2024-10-31","","true"
"1.2430694E7","2024FA-MIP-619A-801","","202490-76913-12430694","RW","Verified","2024-10-31","","true"
"1.2430694E7","2024FA-MIP-618A-801","","202490-76924-12430694","RW","Verified","2024-10-31","","true"
"1.2430694E7","2024FA-MIP-611-801","","202490-74313-12430694","RW","Verified","2024-10-31","","true"
"1.2430694E7","2024FA-MIP-613-801","","202490-74314-12430694","RW","Verified","2024-10-31","","true"
"1.2430694E7","2024FA-MIP-540-801","","202490-74312-12430694","RW","Verified","2024-10-31","","true"
"1.2430693E7","2024FA-AREC-192-801","","202490-74477-12430693","RW","Verified","2024-10-31","","true"
"1.2430693E7","2024FA-SOCR-201-801","","202490-72268-12430693","RW","Verified","2024-10-31","","true"
"1.2430693E7","2024FA-SOCR-200-801","","202490-72267-12430693","RW","Verified","2024-10-31","","true"
"1.2430693E7","2024FA-BUS-150-801","","202490-71362-12430693","RW","Verified","2024-10-31","","true"
"1.2430693E7","2024FA-ECON-306-801","","202490-71265-12430693","RW","Verified","2024-10-31","","true"
"1.2430693E7","2024FA-CS-150B-801","","202490-75466-12430693","RW","Verified","2024-10-31","","true"
"1.2430693E7","2024FA-AREC-340-801","","202490-70850-12430693","RW","Verified","2024-10-31","","true"
"1.2430693E7","2024FA-CO-150-804","","202490-77124-12430693","RW","Verified","2024-10-31","","true"
"1.2430691E7","2024SM-MECH-344-801","","202460-47914-12430691","RE","Verified","2024-10-31","","false"
"1.243069E7","2024SM-ECON-335-801","","202460-47139-12430690","RE","Verified","2024-10-31","","false"
"1.2430689E7","2024SM-MECH-344-801","","202460-47914-12430689","RE","Verified","2024-10-31","","false"
"1.2430688E7","2024SM-CS-220-801","","202460-47756-12430688","RE","Verified","2024-10-31","","false"
"1.2430681E7","2024SP-NSCI-696G-732","","202410-23041-12430681","RE","Verified","2024-10-31","","false"
"1.2430666E7","2024SM-MECH-325-801","","202460-47911-12430666","RE","Verified","2024-10-31","","false"
"1.243064E7","2024FA-BUS-515-801","","202490-72356-12430640","RE","Verified","2024-10-31","","false"
"1.2430626E7","2024FA-IE-282B-711","","202490-76838-12430626","RE","Verified","2024-10-31","","false"
"1.2430626E7","2024FA-BUS-269-711","","202490-76845-12430626","RE","Verified","2024-10-31","","false"
"1.2430626E7","2024FA-IE-200-711","","202490-76837-12430626","RE","Verified","2024-10-31","","false"
"1.2430626E7","2024FA-IU-173B-711","","202490-76840-12430626","RE","Verified","2024-10-31","","false"
"1.2430625E7","2024FA-IE-282B-711","","202490-76838-12430625","RE","Verified","2024-10-31","","false"
"1.2430625E7","2024FA-BUS-269-711","","202490-76845-12430625","RE","Verified","2024-10-31","","false"
"1.2430625E7","2024FA-IE-200-711","","202490-76837-12430625","RE","Verified","2024-10-31","","false"
"1.2430625E7","2024FA-IU-173B-711","","202490-76840-12430625","RE","Verified","2024-10-31","","false"
"1.2430624E7","2024FA-IE-200-711","","202490-76837-12430624","RE","Verified","2024-10-31","","false"
"1.2430624E7","2024FA-BUS-269-711","","202490-76845-12430624","RE","Verified","2024-10-31","","false"
"1.2430624E7","2024FA-IE-282B-711","","202490-76838-12430624","RE","Verified","2024-10-31","","false"
"1.2430624E7","2024FA-IU-173B-711","","202490-76840-12430624","RE","Verified","2024-10-31","","false"
"1.2430623E7","2024FA-IE-200-711","","202490-76837-12430623","RE","Verified","2024-10-31","","false"
"1.2430623E7","2024FA-IU-173B-711","","202490-76840-12430623","RE","Verified","2024-10-31","","false"
"1.2430623E7","2024FA-IE-282B-711","","202490-76838-12430623","RE","Verified","2024-10-31","","false"
"1.2430623E7","2024FA-BUS-269-711","","202490-76845-12430623","RE","Verified","2024-10-31","","false"
"1.2430618E7","2024FA-CIS-600A-801","","202490-73536-12430618","RE","Verified","2024-10-31","","false"
"1.2430618E7","2024FA-CIS-605-801","","202490-71235-12430618","RE","Verified","2024-10-31","","false"
"1.2430618E7","2024FA-CIS-606-801","","202490-71236-12430618","RE","Verified","2024-10-31","","false"
"1.2430591E7","2024SM-ECON-306-801","","202460-46635-12430591","RE","Verified","2024-10-31","","false"
"1.2430588E7","2024SM-LSPA-300-801","","202460-46804-12430588","RE","Verified","2024-10-31","","false"
"1.2430584E7","2024SM-JTC-413-801","","202460-46732-12430584","RE","Verified","2024-10-31","","false"
"1.2430466E7","2024SM-PSY-252-802","","202460-49154-12430466","RE","Verified","2024-10-31","","false"
"1.2430465E7","2024SM-LB-392-801","","202460-47119-12430465","RE","Verified","2024-10-31","","false"
"1.2430464E7","2024SM-BMS-320-801","","202460-46851-12430464","RE","Verified","2024-10-31","","false"
"1.2430462E7","2024SM-MECH-344-801","","202460-47914-12430462","RE","Verified","2024-10-31","","false"
"1.2430461E7","2024SM-MECH-344-801","","202460-47914-12430461","RE","Verified","2024-10-31","","false"
"1.2430453E7","2024FA-CO-150-803","","202490-77055-12430453","RW","Verified","2024-10-31","","true"
"1.2430453E7","2024FA-CS-110-801","","202490-70833-12430453","RW","Verified","2024-10-31","","true"
"1.2430445E7","2024SM-AGED-110-801","","202460-49176-12430445","RE","Verified","2024-10-31","","false"
"1.2430444E7","2024FA-ECE-528-801","","202490-74191-12430444","RE","Verified","2024-10-31","","false"
"1.2430442E7","2024SM-CBE-320-801","","202460-47568-12430442","RE","Verified","2024-10-31","","false"
"1.2430434E7","2024SM-CS-165-801","","202460-48031-12430434","RE","Verified","2024-10-31","","false"
"1.2430433E7","2024SM-ECON-335-801","","202460-47139-12430433","RE","Verified","2024-10-31","","false"
"1.2430431E7","2024SM-FSHN-530-801","","202460-46971-12430431","RE","Verified","2024-10-31","","false"
"1.243043E7","2024SM-ANTH-343-801","","202460-46615-12430430","RE","Verified","2024-10-31","","false"
"1.2430419E7","2024FA-CS-152-801","","202490-76660-12430419","RE","Verified","2024-10-31","","false"
"1.2430417E7","2024FA-STAA-561-801","","202490-71077-12430417","RW","Verified","2024-10-31","","true"
"1.2430417E7","2024SM-STAT-500-801","","202460-46818-12430417","RE","Verified","2024-10-31","","false"
"1.2430417E7","2024FA-STAA-562-801","","202490-71078-12430417","RW","Verified","2024-10-31","","true"
"1.2430416E7","2024FA-CS-440-801","","202490-70842-12430416","RE","Verified","2024-10-31","","false"
"1.2430414E7","2024FA-BUS-614-801","","202490-70780-12430414","RE","Verified","2024-10-31","","false"
"1.2430414E7","2024FA-BUS-655-801","","202490-70786-12430414","RE","Verified","2024-10-31","","false"
"1.2430414E7","2024FA-BUS-620-801","","202490-70782-12430414","RE","Verified","2024-10-31","","false"
"1.2430414E7","2024FA-FIN-650-801","","202490-74198-12430414","RE","Verified","2024-10-31","","false"
"1.2430414E7","2024FA-BUS-500-801","","202490-70927-12430414","RE","Verified","2024-10-31","","false"
"1.2430384E7","2024FA-NR-578-801","","202490-70826-12430384","RE","Verified","2024-10-31","","false"
"1.2430384E7","2024SM-ANTH-415-801","","202460-47176-12430384","RE","Verified","2024-10-31","","false"
"1.2430384E7","2024FA-NR-693-801","","202490-70828-12430384","RE","Verified","2024-10-31","","false"
"1.2430264E7","2024FA-NR-567-801","","202490-70824-12430264","RE","Verified","2024-10-31","","false"
"1.2430264E7","2024FA-NR-693-801","","202490-70828-12430264","RE","Verified","2024-10-31","","false"
"1.2430264E7","2024FA-NR-578-801","","202490-70826-12430264","RE","Verified","2024-10-31","","false"
"1.2430262E7","2024FA-BUS-620-801","","202490-70782-12430262","RE","Verified","2024-10-31","","false"
"1.2430262E7","2024FA-BUS-614-801","","202490-70780-12430262","RE","Verified","2024-10-31","","false"
"1.2430262E7","2024FA-BUS-655-801","","202490-70786-12430262","RE","Verified","2024-10-31","","false"
"1.2430262E7","2024FA-MGT-675-801","","202490-76562-12430262","RE","Verified","2024-10-31","","false"
"1.2430262E7","2024FA-BUS-515-801","","202490-72356-12430262","RE","Verified","2024-10-31","","false"
"1.2430262E7","2024FA-BUS-500-801","","202490-70927-12430262","RE","Verified","2024-10-31","","false"
"1.2430259E7","2024FA-SOCR-100-801","","202490-77079-12430259","RE","Verified","2024-10-31","","false"
"1.2430259E7","2024FA-CHEM-107-801","","202490-72266-12430259","RW","Verified","2024-10-31","","true"
"1.2430259E7","2024FA-CHEM-108-YOO","","202490-76804-12430259","RW","Verified","2024-10-31","","true"
"1.2430259E7","2024FA-BZ-120-801","","202490-76995-12430259","RW","Verified","2024-10-31","","true"
"1.2430246E7","2024FA-AREC-202-801","","202490-70846-12430246","RE","Verified","2024-10-31","","false"
"1.2430242E7","2024FA-HDFS-101-801","","202490-71060-12430242","RE","Verified","2024-10-31","","false"
"1.2430242E7","2024FA-BZ-101-801","","202490-71085-12430242","RW","Verified","2024-10-31","","true"
"1.2430242E7","2024FA-HDFS-311-801","","202490-71064-12430242","RE","Verified","2024-10-31","","false"
"1.2430242E7","2024FA-HDFS-277-801","","202490-71288-12430242","RE","Verified","2024-10-31","","false"
"1.2430241E7","2024FA-POLS-420-801","","202490-76764-12430241","RW","Verified","2024-10-31","","true"
"1.2430241E7","2024FA-JTC-100-801","","202490-71393-12430241","RW","Verified","2024-10-31","","true"
"1.2430241E7","2024FA-JTC-211-801","","202490-71109-12430241","RE","Verified","2024-10-31","","false"
"1.2430241E7","2024FA-JTC-210-801","","202490-71108-12430241","RW","Verified","2024-10-31","","true"
"1.2430238E7","2024SM-AGED-110-801","","202460-49176-12430238","RE","Verified","2024-10-31","","false"
"1.2430236E7","2024SM-CBE-320-801","","202460-47568-12430236","RE","Verified","2024-10-31","","false"
"1.2430235E7","2024SM-ECON-306-801","","202460-46635-12430235","RE","Verified","2024-10-31","","false"
"1.2430234E7","2024SM-MECH-325-801","","202460-47911-12430234","RE","Verified","2024-10-31","","false"
"1.2430233E7","2024SM-FSHN-150-801","","202460-48615-12430233","RE","Verified","2024-10-31","","false"
"1.2430233E7","2024FA-IDEA-110-801","","202490-75123-12430233","RE","Verified","2024-10-31","","false"
"1.2430233E7","2024SM-INTD-129-801","","202460-46706-12430233","RE","Verified","2024-10-31","","false"
"1.2430232E7","2024SP-EDUC-591A-614","","202410-23037-12430232","RE","Verified","2024-10-31","","false"
"1.2430231E7","2024SP-EDUC-695-600","","202410-17382-12430231","RE","Verified","2024-10-31","","false"
"1.243022E7","2024FA-MIP-618A-801","","202490-76924-12430220","RW","Verified","2024-10-31","","true"
"1.243022E7","2024FA-MIP-613-801","","202490-74314-12430220","RW","Verified","2024-10-31","","true"
